date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:03	26706/26706	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202016%2000:08:03%20GMT	https://bert.house/en/cases/aoc	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/en/cases/aoc.html	(from https://bert.house/en/cases)
18:08:04	12243/12243	---M--	200	added ('OK')	image/jpeg	etag:%2209ca6873d831620dce1902507a10e231%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_squareSmall/aoc-thumbnail.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_squareSmall/aoc-thumbnail.jpg	(from https://bert.house/en/cases)
18:08:04	16995/16995	---M--	200	added ('OK')	image/jpeg	etag:%22c250141026fb6561963bcd4077796157%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_squareSmall/joblogic-thumbnail.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_squareSmall/joblogic-thumbnail.jpg	(from https://bert.house/en/cases)
18:08:05	13089/13089	---M--	200	added ('OK')	image/jpeg	etag:%225d1da50f32b73da8e3c78d1f2f63f97e%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_squareSmall/umake-thumbnail.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_squareSmall/umake-thumbnail.jpg	(from https://bert.house/en/cases)
18:08:07	79475/79475	---M--	200	added ('OK')	image/jpeg	etag:%2213673-52e142e016211%22	https://bert.house/images/temp/poster-video.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/images/temp/poster-video.jpg	(from https://bert.house/en/about)
18:08:07	10375/10375	---M--	200	added ('OK')	image/jpeg	etag:%22cb48ea47aa9e6cec6a2cde5723dd9748%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_crop21Small/joblogic-thumbnail-small.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_crop21Small/joblogic-thumbnail-small.jpg	(from https://bert.house/en/about)
18:08:08	9172/9172	---M--	200	added ('OK')	image/jpeg	etag:%221b44088ff3e7f21aa7d2357cefadeae1%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_crop21Small/root-thumbnail-small.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_crop21Small/root-thumbnail-small.jpg	(from https://bert.house/en/about)
18:08:09	26141/26141	---M--	200	added ('OK')	image/jpeg	etag:%22418bb79cd83956030f537047a800d0ec%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/general/_crop21Small/office-1.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/general/_crop21Small/office-1.jpg	(from https://bert.house/en/about)
18:08:10	31318/31318	---M--	200	added ('OK')	image/jpeg	etag:%220dc10498cc085f8a29732ae378120967%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/general/_crop21Small/office-2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/general/_crop21Small/office-2.jpg	(from https://bert.house/en/about)
18:08:11	22308/22308	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202016%2000:08:12%20GMT	https://bert.house/en/services/ui-ux-design	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/en/services/ui-ux-design.html	(from https://bert.house/en/services)
18:08:12	5610/5610	---M--	200	added ('OK')	image/png	etag:%2256fe8154a04abd183b93f9fe24bf1b67%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-1.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-1.png	(from https://bert.house/en/services)
18:08:14	22901/22901	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202016%2000:08:14%20GMT	https://bert.house/en/services/learning	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/en/services/learning.html	(from https://bert.house/en/services)
18:08:15	3235/3235	---M--	200	added ('OK')	image/png	etag:%2284e6161046fcc875ebd62b1e3723bb33%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-10.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-10.png	(from https://bert.house/en/services)
18:08:16	22901/22901	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202016%2000:08:17%20GMT	https://bert.house/en/services/development	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/en/services/development.html	(from https://bert.house/en/services)
18:08:17	4716/4716	---M--	200	added ('OK')	image/png	etag:%22623726ca80306a19e60e5cb945194f83%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-9.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-9.png	(from https://bert.house/en/services)
18:08:19	22120/22120	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202016%2000:08:19%20GMT	https://bert.house/en/services/branding	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/en/services/branding.html	(from https://bert.house/en/services)
18:08:20	5126/5126	---M--	200	added ('OK')	image/png	etag:%2204cb1223af39dd1241513bfd081ba98e%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-3.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-3.png	(from https://bert.house/en/services)
18:08:21	22328/22328	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202016%2000:08:22%20GMT	https://bert.house/en/services/animations	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/en/services/animations.html	(from https://bert.house/en/services)
18:08:22	4288/4288	---M--	200	added ('OK')	image/png	etag:%2251a7be2b3495b43eca830c6fe376d696%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-4.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-4.png	(from https://bert.house/en/services)
18:08:24	22399/22399	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202016%2000:08:25%20GMT	https://bert.house/en/services/design	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/bert.house/en/services/design.html	(from https://bert.house/en/services)
18:08:25	6272/6272	---M--	200	added ('OK')	image/png	etag:%2292048da3154268320bb421bf37e521e2%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-2.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/service-2.png	(from https://bert.house/en/services)
18:08:27	13858/13858	---M--	200	added ('OK')	image/jpeg	etag:%2204f6dfe970713452b6b405bc302a79fa%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-1.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-1.jpg	(from https://bert.house/en/cases/joblogic)
18:08:28	9354/9354	---M--	200	added ('OK')	image/jpeg	etag:%22470d8054cd14c4105549aaa3b1f2a5df%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-2.jpg	(from https://bert.house/en/cases/joblogic)
18:08:29	58614/58614	---M--	200	added ('OK')	image/jpeg	etag:%227b21bb804a188d08863db7ce1555a676%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-3.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-3.jpg	(from https://bert.house/en/cases/joblogic)
18:08:29	29240/29240	---M--	200	added ('OK')	image/png	etag:%223ffaaaad3670064ca763b3eb51a0bca3%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/joblogic-video.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/joblogic-video.png	(from https://bert.house/en/cases/joblogic)
18:08:31	48303/48303	---M--	200	added ('OK')	image/jpeg	etag:%22b6115aebcdc0f2fd4be88833d033c8ce%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-4.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic-4.jpg	(from https://bert.house/en/cases/joblogic)
18:08:32	35208/35208	---M--	200	added ('OK')	image/jpeg	etag:%22de181943fa34b745eed2d43d75fbc517%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_web_2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_web_2.jpg	(from https://bert.house/en/cases/joblogic)
18:08:32	47529/47529	---M--	200	added ('OK')	image/jpeg	etag:%220910c9ab61144e6f21ce3c15a158ab9b%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_web.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_web.jpg	(from https://bert.house/en/cases/joblogic)
18:08:33	42083/42083	---M--	200	added ('OK')	image/jpeg	etag:%22cb9b7b4928462295ae43a07a7a6fa659%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_visual_2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_visual_2.jpg	(from https://bert.house/en/cases/joblogic)
18:08:34	22398/22398	---M--	200	added ('OK')	image/jpeg	etag:%22ff3c5ff1dca204f1757bca2e7d8ea573%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_mobile.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_mobile.jpg	(from https://bert.house/en/cases/joblogic)
18:08:35	29578/29578	---M--	200	added ('OK')	image/jpeg	etag:%22553e00b31ffe8e7dfdd0f642a7541c24%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_visual.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/joblogic_visual.jpg	(from https://bert.house/en/cases/joblogic)
18:08:36	17013/17013	---M--	200	added ('OK')	image/jpeg	etag:%2257d583ce365c3fb5001b7493eb6d0bbc%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-verhicle.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-verhicle.jpg	(from https://bert.house/en/cases/umake)
18:08:36	5946/5946	---M--	200	added ('OK')	image/jpeg	etag:%227d52616e9c12a4e662226ba25f4d593b%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-logo.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-logo.jpg	(from https://bert.house/en/cases/umake)
18:08:38	22422/22422	---M--	200	added ('OK')	image/jpeg	etag:%2244e306cff62632d374659a228239a420%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-usual.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-usual.jpg	(from https://bert.house/en/cases/umake)
18:08:39	72455/72455	---M--	200	added ('OK')	image/jpeg	etag:%2291aea8fd6abf36a8c16ba8122cf4ae70%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/umake-poster.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/umake-poster.jpg	(from https://bert.house/en/cases/umake)
18:08:39	14155/14155	---M--	200	added ('OK')	image/jpeg	etag:%222f9e349279cbb88e9e3b133f2dfa16b9%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-print.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-print.jpg	(from https://bert.house/en/cases/umake)
18:08:40	38236/38236	---M--	200	added ('OK')	image/jpeg	etag:%225aa66715b676c6eabf19d2e5a031f9dd%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-web.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-web.jpg	(from https://bert.house/en/cases/umake)
18:08:41	14248/14248	---M--	200	added ('OK')	image/jpeg	etag:%229c0d37931140b67f8f6793a4436f6b5d%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-iphone.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-iphone.jpg	(from https://bert.house/en/cases/umake)
18:08:42	13100/13100	---M--	200	added ('OK')	image/jpeg	etag:%220728cb07622d42d2571b86e2a3e9524b%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-shirt.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-shirt.jpg	(from https://bert.house/en/cases/umake)
18:08:42	5754/5754	---M--	200	added ('OK')	image/jpeg	etag:%22ab627665741e896e49c32e452013d8bb%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-foot.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/umake-foot.jpg	(from https://bert.house/en/cases/umake)
18:08:44	22621/22621	---M--	200	added ('OK')	image/jpeg	etag:%22cc5a6995ab79d93276cf9d15b2684b0f%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-print.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-print.jpg	(from https://bert.house/en/cases/blue-mountain)
18:08:45	17164/17164	---M--	200	added ('OK')	image/jpeg	etag:%226496d3f44e4632b997943fd1aece4fc3%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-coffee.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-coffee.jpg	(from https://bert.house/en/cases/blue-mountain)
18:08:46	16911/16911	---M--	200	added ('OK')	image/jpeg	etag:%22790e610b863b0cc63493d52587ad7265%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/cookie_box.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/cookie_box.jpg	(from https://bert.house/en/cases/blue-mountain)
18:08:46	70866/70866	---M--	200	added ('OK')	image/jpeg	etag:%220d60437e6c252bb459392f37bfc93b40%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-coffee-cup.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-coffee-cup.jpg	(from https://bert.house/en/cases/blue-mountain)
18:08:47	23362/23362	---M--	200	added ('OK')	image/jpeg	etag:%22be088a861a7175105936f21c4ecffba0%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-phone.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-phone.jpg	(from https://bert.house/en/cases/blue-mountain)
18:08:49	12598/12598	---M--	200	added ('OK')	image/jpeg	etag:%22305e334c9256d444cc056f2e2e4ae308%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-fijnproevers.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-fijnproevers.jpg	(from https://bert.house/en/cases/blue-mountain)
18:08:49	40572/40572	---M--	200	added ('OK')	image/jpeg	etag:%22d2cb5ce66ba9d7098e50b6ce329dbaef%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-website.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/bluemountain-website.jpg	(from https://bert.house/en/cases/blue-mountain)
18:08:50	3535/3535	---M--	200	added ('OK')	image/jpeg	etag:%225561676a3031696c629dfe045c74931e%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/logo.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/logo.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:51	28392/28392	---M--	200	added ('OK')	image/jpeg	etag:%22745e2cf2d8729417760a5b1df002c584%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kw_stationery.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kw_stationery.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:52	14659/14659	---M--	200	added ('OK')	image/jpeg	etag:%223a74353e74f2d57f894774faa096b60b%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWbrandbook.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWbrandbook.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:53	27229/27229	---M--	200	added ('OK')	image/jpeg	etag:%22216a26e0ce4abb05b00731c3798b7948%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWstramien_2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWstramien_2.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:54	17117/17117	---M--	200	added ('OK')	image/jpeg	etag:%227d712018f1d4fc318157ef737a72ff1b%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kw_magazine.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kw_magazine.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:55	21416/21416	---M--	200	added ('OK')	image/jpeg	etag:%22f4af75a2823f1e577837acbde7a81b94%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWaudi_2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWaudi_2.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:55	38427/38427	---M--	200	added ('OK')	image/jpeg	etag:%22c0e7bac45cad5b9deddadd4d70ab5c62%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KW_abri.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KW_abri.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:56	18380/18380	---M--	200	added ('OK')	image/jpeg	etag:%22f4f97e5a81f4d71b6100073a96be98d9%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KW_web1.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KW_web1.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:57	16445/16445	---M--	200	added ('OK')	image/jpeg	etag:%229f9579d1e2b98f0ae146d0ceea3923fa%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWipad.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KWipad.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:58	38789/38789	---M--	200	added ('OK')	image/jpeg	etag:%22735ce60d1859aa92f1bf8c4fb7d99842%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KW_web2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/KW_web2.jpg	(from https://bert.house/en/cases/kroesewevers)
18:08:59	11492/11492	---M--	200	added ('OK')	image/jpeg	etag:%22caa82c1849e3602a0d4a97fa560bfc10%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kussens.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kussens.jpg	(from https://bert.house/en/cases/kroesewevers)
18:09:00	10036/10036	---M--	200	added ('OK')	image/jpeg	etag:%220a76cd194dbc7ac9795aecf030059ca2%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/lamp.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/lamp.jpg	(from https://bert.house/en/cases/philips)
18:09:03	93095/93095	---M--	200	added ('OK')	image/png	etag:%229ead5da7e6c3b26b6f6fd703fb7c9f47%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/philips_design2.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/philips_design2.png	(from https://bert.house/en/cases/philips)
18:09:03	4300/4300	---M--	200	added ('OK')	image/jpeg	etag:%22a5b433cf81d771f89469a80fad5f5e9c%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-logo.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-logo.jpg	(from https://bert.house/en/cases/oxcom-helloworld)
18:09:04	181915/181915	---M--	200	added ('OK')	image/png	etag:%22cb12e05596ab89b95ff9ff8fa8c899f2%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/philips_design3.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/philips_design3.png	(from https://bert.house/en/cases/philips)
18:09:04	446920/446920	---M--	200	added ('OK')	image/png	etag:%227edd5e93b416a434ad6ac24349813cad%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/philips_design1.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/philips_design1.png	(from https://bert.house/en/cases/philips)
18:09:04	34262/34262	---M--	200	added ('OK')	image/jpeg	etag:%228b03a76baf360e736c7f88b3709ac88c%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-mobile.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-mobile.jpg	(from https://bert.house/en/cases/oxcom-helloworld)
18:09:05	26016/26016	---M--	200	added ('OK')	image/jpeg	etag:%221c53e0a6bd4637bf18537c46fbe2cab0%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-web.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-web.jpg	(from https://bert.house/en/cases/oxcom-helloworld)
18:09:06	13094/13094	---M--	200	added ('OK')	image/jpeg	etag:%22972bbea271d84a7f3febe8a09f90d6ec%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-folder.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-folder.jpg	(from https://bert.house/en/cases/oxcom-helloworld)
18:09:06	8040/8040	---M--	200	added ('OK')	image/jpeg	etag:%22be865a84d5ea47ec9c7e8bb451fa875d%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-wizard.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/helloworld-wizard.jpg	(from https://bert.house/en/cases/oxcom-helloworld)
